,0
218,33.819944627285004
219,33.92068056583405
220,33.80188197731972
221,33.298013693094255
222,33.88643114924431
223,33.905484907627105
224,33.2648516869545
225,32.384936003685
226,31.240767543315886
227,31.496192634105682
228,31.653058613538743
229,31.40089976668358
230,30.951803263425827
231,30.454999134540557
232,30.209607511758804
233,30.06333475589752
234,29.67852387189865
235,29.235863554477692
236,28.429418296813964
237,27.220434556007383
238,25.437879922389985
239,21.198261188268663
240,20.250420471429827
241,20.128815079927445
242,19.98509834051132
243,20.32701469421387
244,20.524112854003906
245,20.720400471687316
246,20.413989473581314
247,19.982337682247163
248,19.760499931573868
249,19.40971877515316
250,18.79668912768364
251,18.43428451657295
252,18.16154913544655
253,18.119564458727837
254,17.839129930734636
255,17.821045211553574
256,17.709242564439773
257,17.419064477682113
258,17.254874528050422
259,16.99442166864872
260,16.610597880482672
261,16.704584651589393
262,16.949776648283006
263,16.946299743652343
264,16.833730692863465
265,17.075975446105005
266,17.419066483974458
267,17.773489060997964
268,17.991688400506973
269,18.437099344730377
270,18.456506210565568
271,18.620132392048838
272,18.373104637861253
273,18.130766592025758
274,18.07838229894638
275,18.867685794830322
276,19.724624415040015
277,21.17070676922798
278,21.678104121685028
279,22.394817954301836
280,24.629127428531646
281,29.56406288743019
282,31.127741057872772
283,32.46691912770271
284,32.14305940508842
285,32.338071020841596
286,33.02435943007469
287,31.897746027708052
288,32.548356540203095
289,32.696611512899395
290,32.71337207913399
291,32.90564711213112
292,32.515601811409
293,31.362926671504972
294,31.270165745019913
295,31.42443558216095
296,30.95417670726776
297,30.4703111577034
298,29.96747410774231
299,30.1911255466938
300,30.288571165800093
301,30.075414642095566
302,29.915481041669846
303,30.310102695226668
304,30.42678263902664
305,29.968194366693496
306,29.152903366088868
307,28.624046710729598
308,28.923838950395584
309,29.19812118291855
310,30.218605732917784
311,31.87611418366432
312,31.38766826868057
313,31.42720827817917
314,31.98840034723282
315,32.058961648941036
316,31.49890112876892
317,30.58334968090057
318,30.38248571038246
319,29.650186998844145
320,29.21289551973343
321,28.858114819526673
322,29.701429711580275
323,29.92778563261032
324,30.11393746137619
325,29.54369701385498
326,28.635833678245543
327,28.592670304775236
328,28.514477066993713
329,28.32555454850197
330,27.95175620317459
331,27.722786083221436
332,26.695486158132553
333,25.369467359781265
334,23.28224619925022
335,19.737498793005944
336,18.983437828421593
337,18.454088628292084
338,18.75633055090904
339,18.234656422138215
340,18.258443024158478
341,17.956849133968355
342,17.893566660881042
343,17.7817760515213
344,17.544582139253617
345,17.672256565093996
346,17.209306613206863
347,16.968696988224984
348,16.713210705518723
349,16.436865001320836
350,16.24884230494499
351,16.445924414396284
352,16.406502776145935
353,16.34438094317913
354,16.56228034198284
355,16.472125589251515
356,16.241505293846128
357,16.167283511757848
358,16.57565629303455
359,16.7070684415102
360,16.80180456280708
361,16.874608899354936
362,17.108197504282
363,17.467797318696977
364,18.27195439994335
365,19.00125671386719
366,19.61248571395874
367,20.188604598045348
368,20.479355481266975
369,20.492737451195715
370,20.63379485011101
371,21.98263121128082
372,21.922244821190834
373,20.920080729722976
374,21.256207926869394
375,23.14399560332298
376,25.30740270614624
377,29.49105992794037
378,31.230950754880904
379,31.777952318191527
380,32.295944900512694
381,31.77915007472038
382,31.871872881650923
383,31.522348667383195
384,31.223124208450315
385,31.57571203112602
386,32.355604009628294
387,32.86305753827095
388,33.14245581626892
389,32.644054678678515
390,33.41006913304329
391,32.23282092452049
392,32.6968442428112
393,32.395356686115264
394,31.77667029738426
395,31.234702521562575
396,29.562012456655502
397,29.425739061832427
398,29.489920353889463
399,29.785114171504972
400,29.00710208892822
401,28.354992876052854
402,27.828423393964766
403,27.634557371139525
404,27.921451157331465
405,28.5377019071579
406,29.79021817922592
407,30.614342885017393
408,30.8473195707798
409,30.945028014183045
410,30.796267455816267
411,30.75295561671257
412,30.421094800233842
413,30.767210323810577
414,30.88925910592079
415,29.137864198684692
416,28.251672832965852
417,28.034836769104004
418,28.60656989812851
419,28.998182113170625
420,28.52988137960434
421,28.55617183446884
422,28.907581963539123
423,28.53687330842018
424,28.706822320222855
425,28.320428471565247
426,27.75868266582489
427,27.5067364859581
428,26.886029760837555
429,25.93133956193924
430,23.50858005106449
431,18.9969833111763
432,18.489656178951265
433,18.06833679318428
434,18.07064402937889
435,18.259713007211687
436,18.00898464679718
437,17.96131313443184
438,18.018476415872573
439,18.0762044686079
440,18.161994532346725
441,17.633134867548943
442,17.250662317276003
443,17.469177647829056
444,16.762386937141418
445,17.292531632184982
446,17.154161661863327
447,17.19388023138046
448,17.037493755817415
449,17.594171667099
450,17.267510157227516
451,17.22866532802582
452,17.18309741318226
453,17.29100885629654
454,17.721621388196947
455,17.709891600012778
456,17.59746399283409
457,18.071932069063187
458,17.591880481243134
459,17.869273470044135
460,17.89707165360451
461,18.67412472844124
462,19.740406913757326
463,20.016859954595567
464,19.061359213590624
465,18.439105637073517
466,19.042080750465395
467,19.31305460691452
468,18.921320008039476
469,20.568969538211824
470,20.779273114204408
471,21.551791968345643
472,24.24436469554901
473,27.69347816467285
474,31.06305819272995
475,31.661079770326612
476,31.656312819719314
477,32.139540368318556
478,32.042843096256256
479,32.02991655468941
480,31.901379423141478
481,32.3184033370018
482,32.08865678191185
483,31.983430761098862
484,32.00895882487297
485,31.63363970994949
486,31.099953908920288
487,30.730798124074937
488,30.637738260030744
489,30.86410019993782
490,31.006695421934126
491,30.671159077882766
492,30.464282249212264
493,29.82938501834869
494,30.717175399065017
495,30.72147889614105
496,30.025566302537918
497,29.22250164747238
498,27.552704656124114
499,26.855249223709105
500,28.174320231676102
501,28.476112744808198
502,29.07617873430252
503,30.115261614322662
504,30.927174018621443
505,31.510974996089935
506,31.797758436203
507,31.52928642630577
508,32.08768373012543
509,31.461132675409317
510,31.52349827289581
511,31.034378243684767
512,30.89756515622139
513,30.724343881607055
514,29.899418665170668
515,29.90995169997215
516,29.676910812854768
517,28.329296283721924
518,28.464967790842056
519,27.51276338815689
520,27.726198786497115
521,27.438372074365617
522,27.105231243371964
523,26.861141704320907
524,26.498542482852937
525,25.231917963027954
526,23.604517941474914
527,19.111683044433594
528,18.06955862522125
529,18.091619815826416
530,17.955322345495226
531,18.207729972600937
532,18.215405043959617
533,17.93401451766491
534,17.43478177189827
535,17.630173580050467
536,17.280889117717745
537,17.183356224894524
538,17.36012663066387
539,17.01206400036812
540,16.769116041660308
541,16.680005564093587
542,16.54386458456516
543,16.554197993278503
544,16.667880536317824
545,16.686918244361877
546,17.12320457100868
547,16.937349673509598
548,16.883867938518524
549,16.252815766930578
550,16.545833760499953
551,16.44140423774719
552,16.641471710205078
553,16.61995823740959
554,16.742985087037084
555,16.95788808822632
556,17.512509549856187
557,17.838607291579248
558,18.809177294373512
559,19.141300935149193
560,18.879764677882196
561,18.534083516597747
562,18.86932092308998
563,20.054191036224367
564,21.10940550982952
565,20.88345987558365
566,20.946492565274237
567,22.49854728102684
568,24.63576825618744
569,28.885849804878234
570,31.376794164180755
571,31.596870390176772
572,30.99030601978302
573,31.328446531295775
574,31.94824641227722
575,31.991317496299743
576,32.00660143136978
577,32.7932806968689
578,32.00062669277191
579,31.395119638442992
580,31.481219674348832
581,31.30370092153549
582,31.61641569018364
583,31.88706452727318
584,31.599326092004777
585,31.184585338830946
586,30.35191583395004
587,29.4862989962101
588,29.403292663097382
589,29.362089437246322
590,29.47593649625778
591,29.490690770149232
592,29.031241798400877
593,29.6620301425457
594,28.99675363302231
595,28.88727828502655
596,28.24237968683243
597,28.28030663728714
598,29.43957646012306
599,30.84007886171341
600,30.612392768859863
601,30.91959223985672
602,31.22037759423256
603,30.955711520910263
604,31.6113678586483
605,30.633448807001113
606,29.637059828042982
607,28.848785560131073
608,28.41267779350281
609,28.359675562381742
610,28.41734242320061
611,28.686968051195144
612,29.168468182086944
613,28.72415467977524
614,28.875228493213655
615,28.547994186878203
616,27.690280134677888
617,28.142299805879592
618,27.705917177200316
619,28.019909954071043
620,26.916563524007795
621,26.20125409603119
622,24.26218659043312
623,19.58016835689545
624,18.201548585891725
625,17.41651347696781
626,17.597742867469787
627,17.800310180187225
628,17.27822877407074
629,16.897275990247728
630,16.83428242325783
631,16.86719163656235
632,16.28110549211502
633,16.30873013138771
634,15.729982001185416
635,15.80886189252138
636,15.776963850557802
637,15.284765667319297
638,14.918702582120893
639,14.735107772946357
640,14.63093956977129
641,14.808317882120608
642,14.686562520265579
643,15.012221887111663
644,15.20846586793661
645,15.342061364054679
646,15.626011919379232
647,15.475839432775974
648,15.438823840618133
649,15.749034254848956
650,15.322352551221845
651,15.52679323941469
652,16.189871354103087
653,16.47126990556717
654,17.10001985669136
655,17.45824736714363
656,17.350084134340285
657,17.086455314159394
658,17.494848158359527
659,17.92042188704014
660,19.10750193119049
661,19.40750784099102
662,20.206352260112762
663,21.825299772024156
664,24.498068387508393
665,29.20745846748352
666,30.781864283084868
667,31.14642565846443
668,31.365956172943115
669,31.125014506578445
670,31.18147959828377
671,31.63087704539299
672,31.205025445222855
673,31.753266897201538
674,32.32314821839333
675,32.097297883033754
676,31.91572040081024
677,30.716280592679976
678,30.393052852153776
679,30.923620874881745
680,30.48024832367897
681,30.68361012816429
682,30.52206748127937
683,30.977132704257965
684,30.997071237564086
685,30.82494138598442
686,30.856733094453812
687,30.46023957014084
688,28.764890439510346
689,29.06153881907463
690,29.19559325456619
691,29.318859856128693
692,29.109683816432952
693,29.03153070449829
694,29.509242955446243
695,30.457009439468383
696,30.47031316399574
697,30.402632898092268
698,29.943093643188476
699,29.78644233703613
700,29.560313127040864
701,29.41237113595009
702,29.09104335427284
703,29.576311302185058
704,30.132939056158065
705,28.81957394361496
706,28.960359489917753
707,29.079934513568876
708,28.59059579849243
709,28.026388272047043
710,27.7167431306839
711,27.207225127220152
712,26.56171260356903
713,26.485084273815154
714,26.264269732236862
715,25.93047685623169
716,25.55302906513214
717,24.388552913665773
718,22.82262368321419
719,16.323661962151526
720,16.532042506933212
721,16.64431663274765
722,16.272426271438597
723,16.423500084877013
724,16.91116354584694
725,16.334014430642128
726,15.864240075349807
727,15.839169446229933
728,15.583659088015555
729,15.47414662361145
730,15.505943849384783
731,15.425653534531593
732,15.240399020016191
733,15.70682286709547
734,15.428148359060286
735,15.420560059845446
736,15.371512732505797
737,15.315378679037092
738,15.544523847997187
739,16.149564940929412
740,16.5926405608654
741,16.608556478023527
742,17.021543731689455
743,17.371868456602098
744,18.02248097538948
745,18.089957602620125
746,18.25405325651169
747,19.265966925621033
748,19.611420372724535
749,20.20740656673908
750,20.836073256731034
751,21.45176625728607
752,22.27153028666973
753,22.092256028056145
754,22.89275162577629
755,23.808303073644637
756,24.42849819421768
757,24.735908325910568
758,25.36200194597244
759,25.78779736995697
760,26.252508846521376
761,26.6872984790802
762,26.67304979085922
763,27.491263959407807
764,27.516952526569366
765,27.554773143529893
766,27.9146999835968
767,28.338083844184876
768,28.52469310760498
769,28.751020940542222
770,29.2929465842247
771,29.764575756788254
772,29.835929543972014
773,29.728089324235917
774,29.82969599366188
775,30.011283507347105
776,30.08768713235855
777,30.213230875730513
778,30.46466745734215
779,31.33953129649162
780,31.7937960088253
781,31.675860126018524
782,31.23508772969246
783,31.301168980598447
784,31.462159897089006
785,31.42437940597534
786,31.4528025496006
787,31.617735830545424
788,31.498792788982392
789,31.579802861213683
790,31.909563089609147
791,32.31299036026001
792,32.52776395559311
793,32.51506011247635
794,32.28281371712684
795,32.1553218638897
796,31.879763629436493
797,31.530530327558516
798,31.38005037665367
799,31.1197339451313
800,30.94680358290672
801,30.797956753969192
802,30.676927168369293
803,30.49975149154663
804,30.240524476766584
805,29.90324065208435
806,29.479682244062424
807,28.94122949242592
808,28.24911481022835
809,27.350679042339326
810,26.20188005924225
811,24.724169509410856
812,22.887586426138878
813,20.748765432834624
814,18.482437539100648
815,16.61308768928051
816,15.78956687748432
817,16.53686663687229
818,18.29941753268242
819,18.732265074253082
820,18.956199400424957
821,18.782762449383736
822,18.89074010014534
823,18.17126259982586
824,17.981803398132325
825,17.89635741353035
826,17.604150965213776
827,17.47912484526634
828,17.25169656097889
829,16.913197926282884
830,16.95585571408272
831,16.857003684043885
832,16.63423902630806
833,16.76234480500221
834,16.845597912073135
835,16.842895436286927
836,16.73631717443466
837,16.340957205295563
838,16.22577395558357
839,15.969971681833266
840,15.982062602639196
841,16.0029651594162
842,15.759541709423065
843,15.734535281658172
844,16.051126207113263
845,16.371791912317274
846,16.858711038827895
847,17.407365787029267
848,17.603735662698746
849,17.676941257715225
850,17.681846642494204
851,17.90623639702797
852,18.610618553757668
853,18.84203534722328
854,19.19872001886368
855,21.032105072140695
856,22.656208755373953
857,26.750127530097963
858,30.223769929409027
859,30.79309149503708
860,31.78493220925331
861,32.062867900133135
862,32.9575619328022
863,32.717773884534836
864,32.028839175701144
865,32.904134367704394
866,33.31958735466004
867,34.05790895581245
868,33.590816010236736
869,33.310589133501054
870,32.56116270422935
871,32.34654559969902
872,33.168894736766816
873,32.64261817336082
874,31.75748011112213
875,31.757989709377288
876,31.848952997922897
877,30.902400320768354
878,31.00840879559517
879,29.749360035657883
880,29.023447352647782
881,28.592878959178925
882,28.38146389722824
883,29.485488454103468
884,29.410310673713685
885,28.592925103902818
886,28.905519495010374
887,30.404169718027113
888,31.610776002407075
889,31.03061443924904
890,31.244860379695893
891,31.590458279848097
892,33.00176456570625
893,33.40868679761886
894,32.54430382966995
895,31.713401868343354
896,30.073235808610917
897,30.01839781999588
898,30.42960549235344
899,30.1330895280838
900,30.120718729496
901,29.76170876502991
902,29.94938537597656
903,29.78821790575981
904,29.43962661743164
905,29.00166303038597
906,28.594949452877046
907,27.99074247598648
908,27.38442889213562
909,26.088865611553192
910,23.779889961481093
911,19.752765674591064
912,19.03179649591446
913,18.81862191557884
914,18.64890964627266
915,19.02234685897827
916,19.11576384305954
917,18.850793816447258
918,18.797587946653366
919,18.28828461647034
920,17.96942256808281
921,18.090103058815004
922,17.796213331222535
923,17.18108610510826
924,17.036370232105256
925,16.502459726333615
926,16.414400545954702
927,16.09673525094986
928,16.05071892976761
929,15.999885500669478
930,15.633399087786673
931,15.74690608024597
932,15.461113748550414
933,15.280705433189867
934,15.230130815804003
935,15.29175157725811
936,15.273148231506346
937,15.437592980265617
938,15.50939617693424
939,15.819414488673209
940,16.263217389583588
941,16.79553489923477
942,17.267910412549973
943,17.39447034299374
944,16.974179182052612
945,16.837157440185546
946,16.979682441949844
947,17.245755929350853
948,17.673955894708634
949,18.32063407421112
950,19.176685913205148
951,21.859798972010612
952,24.701277713775635
953,28.23252076625824
954,30.871086109876632
955,32.400384454727174
956,32.76711061954498
957,32.16184632658958
958,32.750484474897384
959,32.68883512377739
960,32.91938018321991
961,33.27086655139923
962,33.77125592470169
963,33.438759113550184
964,32.750847613811494
965,31.613504559993743
966,31.29205640077591
967,31.147781912088394
968,31.172966899871824
969,30.182185508012772
970,29.961758180856705
971,29.630441069602966
972,29.453776997327804
973,29.02594518661499
974,28.96834453344345
975,28.488708248138426
976,30.351157455444337
977,30.567074637413025
978,30.886004899740218
979,32.01258820772171
980,33.87858654618263
981,33.63297824382782
982,32.286854389905926
983,33.381228680610654
984,34.73720543622971
985,33.993669481277465
986,32.793316810131074
987,31.733755704164505
988,30.805077085494993
989,30.81017507433891
990,31.918856235742567
991,31.218782591819764
992,30.709168286323546
993,31.376703881025314
994,31.552461109161378
995,31.08675852417946
996,30.702571597099304
997,30.595666309595106
998,30.3078716981411
999,29.80435852766037
1000,29.756339926719665
1001,29.54528198480606
1002,29.44628550171852
1003,29.0934970498085
1004,28.499341597557066
1005,27.463183891773223
1006,24.9308296585083
1007,20.988932670354842
1008,19.98581358373165
1009,20.017919276952743
1010,19.64618139386177
1011,19.774868997335435
1012,20.16403955459595
1013,19.174667583107947
1014,19.168055846691132
1015,18.828604223132135
1016,18.609044617414476
1017,18.653080728054046
1018,18.689625343084337
1019,18.26124280512333
1020,18.226398522853852
1021,18.09832484483719
1022,18.117287316918375
1023,18.04361726522446
1024,18.045378789901733
1025,18.02927227497101
1026,18.368162136673927
1027,18.754703447818756
1028,18.429946912527086
1029,18.602694702148437
1030,18.66066250681877
1031,18.785561227202415
1032,18.652789815664292
1033,18.626938738822936
1034,18.918289503455163
1035,18.907202731966972
1036,19.33067787885666
1037,20.324155727624895
1038,21.13205755352974
1039,21.392886592745782
1040,21.179291694164277
1041,20.833766020536423
1042,20.141699489355087
1043,20.849724069833755
1044,22.19618297457695
1045,21.393720207214354
1046,21.527030308246612
1047,23.314474276304246
1048,25.688377559185028
1049,28.794170269966123
1050,32.34492852807045
1051,32.802537729740145
1052,33.34121719241142
1053,33.75960137248039
1054,33.27251171112061
1055,33.15395989656448
1056,33.08947364807129
1057,33.252876127958295
1058,33.27502158284187
1059,32.747775980234145
1060,32.256962640285494
1061,32.739628427028656
1062,33.26188237428665
1063,32.380486047267915
1064,31.894909130334852
1065,31.543416743278502
1066,31.72456287264824
1067,30.306948803663253
1068,30.371069906949998
1069,30.032568262815474
1070,29.383209676742553
1071,29.508500627279282
1072,29.57974406838417
1073,29.626167666912078
1074,29.437680513858794
1075,30.679822248220443
1076,31.36241306066513
1077,32.156367142200466
1078,32.00559627890587
1079,31.896540246009828
1080,32.53256501317024
1081,32.86540490031242
1082,32.69411568522453
1083,32.454209265708926
1084,32.27323367118835
1085,32.430262160301204
1086,32.2320866215229
1087,30.712554907798765
1088,30.898122905492784
1089,30.250202831029892
1090,30.477158633470534
1091,30.177577054500578
1092,30.40104792714119
1093,30.396044234037397
1094,30.317949304580686
1095,29.97300144314766
1096,29.970264860391616
1097,29.972309272289277
1098,30.055293536186216
1099,29.404293802976607
1100,28.805903067588805
1101,27.67256858587265
1102,25.57872967004776
1103,20.077189165353776
1104,19.376389243602752
1105,18.788288781642915
1106,18.6257650578022
1107,18.429748289585113
1108,19.01540508747101
1109,18.532634973526
1110,18.14050112247467
1111,17.98833087027073
1112,17.66861213505268
1113,17.509353652000428
1114,17.63444397330284
1115,17.405353475809097
1116,17.60099105477333
1117,17.46054156243801
1118,17.43248055458069
1119,17.093975901007653
1120,17.312822269797326
1121,17.029366265535355
1122,17.391548178195954
1123,17.599087083339693
1124,17.516913361549378
1125,17.104513951539992
1126,17.563866621255876
1127,17.584633753299713
1128,17.86491279363632
1129,18.241018375158312
1130,18.894443715810777
1131,20.033223274946213
1132,20.609687241315843
1133,21.40896201014519
1134,22.296862736940383
1135,22.95157310783863
1136,23.043855533599853
1137,22.92582134246826
1138,22.801990972757338
1139,22.03671082139015
1140,21.458543512821198
1141,20.33848065495491
1142,20.7642138838768
1143,22.19225866675377
1144,24.80611852645874
1145,28.634999060630797
1146,31.0897739815712
1147,31.800412760972975
1148,32.07571017742157
1149,32.60207100510597
1150,32.452726615667345
1151,32.47029170513153
1152,32.56893106818199
1153,32.78778546214104
1154,32.66636063694954
1155,32.40591179013252
1156,32.34231633543968
1157,32.04450430631638
1158,31.357746424674986
1159,31.498481813669205
1160,30.699403661489487
1161,30.181962809562684
1162,29.83528151154518
1163,29.677031190395354
1164,30.146076258420944
1165,29.783121923208235
1166,30.455157631635664
1167,31.078771474361417
1168,31.349167518615722
1169,31.052396755218506
1170,29.20150379180908
1171,29.398904901742934
1172,30.148218978643417
1173,29.850168200731275
1174,29.777965751886367
1175,31.189687340259553
1176,32.03175231218338
1177,32.149405307769776
1178,32.57987138032913
1179,32.99390190601349
1180,32.83800697207451
1181,33.20884202361107
1182,33.40560312628746
1183,32.03418795108795
1184,31.845748949050904
1185,31.595205167531965
1186,30.796038738489152
1187,30.595806750059126
1188,30.499518761634825
1189,30.590275402069093
1190,29.863387660980223
1191,29.58427628278732
1192,29.803351368904114
1193,29.45773541212082
1194,29.47273846626282
1195,28.516146302223206
1196,27.945309985876083
1197,27.32178040742874
1198,25.67495947599411
1199,20.18950040757656
1200,18.577219805121423
1201,18.748215098381042
1202,18.345768904685976
1203,18.698067821264267
1204,18.998863207101824
1205,18.55183719754219
1206,18.073613342046738
1207,17.942588407993316
1208,17.491836713552477
1209,17.536199849843978
1210,17.421712783575057
1211,16.761345671415327
1212,16.985853797197343
1213,16.82999798595905
1214,16.789174952507018
1215,16.565394107699394
1216,16.677650176882743
1217,16.60718317091465
1218,16.525911277532575
1219,16.482439938187596
1220,16.83581723690033
1221,16.403411079645156
1222,16.15249814033508
1223,16.19043010652065
1224,16.469259600639344
1225,16.670580002665517
1226,16.96320676922798
1227,16.765203771591185
1228,17.35328216433525
1229,17.723917589783667
1230,18.390117996931078
1231,18.152031284570693
1232,17.962542991638184
1233,17.531236282587052
1234,17.397294199466707
1235,18.760739378333092
1236,19.463736190199853
1237,19.610692088603972
1238,20.43392399430275
1239,22.330910521149637
1240,25.38621990084648
1241,29.04259741306305
1242,30.89484261751175
1243,31.27355236649513
1244,31.767533642053603
1245,32.20739317536354
1246,31.88320843338966
1247,31.9077052628994
1248,32.56799011707306
1249,32.45142854452133
1250,31.813899058103562
1251,32.73047973394394
1252,32.34511511325836
1253,31.859738825559614
1254,32.46425276517868
1255,32.102438004016875
1256,31.26598663806915
1257,30.574160861968995
1258,30.505964978933335
1259,29.640602940320967
1260,30.018917449712752
1261,29.368872711658476
1262,29.684669145345687
1263,30.352830703258515
1264,30.433487668037415
1265,29.93510859966278
1266,30.45007368683815
1267,30.83017580270767
1268,30.96803617477417
1269,31.173342076539992
1270,32.06496246933937
1271,32.29888211250305
1272,32.21394973874092
1273,32.337717913389206
1274,32.65166454553604
1275,32.4511015188694
1276,32.081235506534576
1277,31.654320571422577
1278,31.68798615694046
1279,31.000740746259687
1280,30.986347604990005
1281,30.679069888591766
1282,30.1930415558815
1283,31.083680871725083
1284,29.995951421260834
1285,29.669020065069198
1286,29.66511180758476
1287,29.858775194883346
1288,29.331413227319718
1289,28.64134696960449
1290,28.73034208536148
1291,28.040410249233247
1292,27.75659210920334
1293,26.539366519451143
1294,24.938850815296174
1295,20.020260620117188
1296,18.69672761797905
1297,19.206648886203766
1298,18.802683929204942
1299,19.1426732391119
1300,18.916297255158426
1301,19.044612691402435
1302,18.62238445520401
1303,18.4219438123703
1304,18.211735535264015
1305,17.68902916908264
1306,18.266849389076235
1307,17.598463126420974
1308,17.525518349409104
1309,17.579620028734208
1310,17.57487314105034
1311,17.48472641348839
1312,17.96353109061718
1313,17.335999962091446
1314,17.483121379613877
1315,17.465790023207663
1316,17.918131704330445
1317,17.90557030797005
1318,17.96574302792549
1319,17.924554849267007
1320,18.00463299870491
1321,17.923632957935332
1322,18.405070893764496
1323,17.47581245660782
1324,17.75248819589615
1325,17.603831964731217
1326,17.55797213435173
1327,18.27514139533043
1328,19.88964196026325
1329,20.415383846759795
1330,20.82793673813343
1331,23.080814447999
1332,22.821803109645842
1333,21.973844653964044
1334,22.15774040699005
1335,24.38126605987549
1336,27.233910821676254
1337,30.544184848070145
1338,31.958925906419754
1339,32.16515269637108
1340,32.58270025253296
1341,32.2489174079895
1342,32.22694850683212
1343,32.04829619884491
1344,32.2642695569992
1345,32.126300845146176
1346,31.733749685287474
1347,31.943908808231352
1348,30.673109194040297
1349,30.29991674900055
1350,30.359088329076766
1351,30.7466739153862
1352,30.992701532840726
1353,31.013430545330046
1354,31.16907669901848
1355,31.287231267690657
1356,31.22874383330345
1357,31.41908078789711
1358,30.831925289630888
1359,30.421335555315018
1360,30.051118441820144
1361,29.51743464708328
1362,29.38881325125694
